imageNum,descriptors
3907,"hand,case,red,scattered,around,blurry,capsule,center,medicine,orange,person,pill,back,bottle,cabinet,care,clear,drink,entire,face,failed,fallen,floor,focus,human,immediate,lied,lying,overseas,part,placed,restless,screen,small,spilled,table,thrown,tried,under,uneasy,upward,white,whole,wind,woman"
3921,"airplane,cockpit,equipment,instrument,seen,amazing,board,button,cold,control,dark,device,digital,direction,driver,grasp,inorganic,ive,kind,lined,machine,meter,middle,much,old,showing,somethings,switch"
3930,"log,truck,big,carrying,large,appreciated,back,background,become,been,center,countless,cut,elongated,finished,future,long,moving,number,paper,piled,platform,reflected,running,stacked,still,tightly,tire,tissue,track,trailer,tree,wondered"
3967,"flag,sky,wind,america,blowing,many,pole,afraid,awake,bit,bottom,cloud,dark,evening,fluttering,gray,hard,light,little,lonely,more,nice,orange,over,picture,red,standing,stars,stripes,waving,wonderful"
3988,"stop,red,vest,wearing,yellow,calling,construction,gravel,helmet,man,road,sign,stand,written,afar,beside,billboard,board,build,day,fluorescent,holding,keep,orange,person,pole,shown,site,standing,tired,under,woman"
4004,"people,building,man,playing,show,accompany,appearance,brick,cane,costume,courage,drama,dress,elderly,family,front,ground,hall,indoor,king,light,live,meeting,member,outside,palace,play,rare,rather,scene,sitting,standing,street,theater,today,white,woman,wonderful"
4014,"leaf,autumn,tree,building,carpet,center,ground,orange,red,along,area,backdrop,base,beautiful,become,burning,condominium,falling,growing,laid,landscape,large,luxury,near,over,promenade,reflected,residential,road,row,run,screen,shedded,solid,square,stand,street,surface,trunk,wonderful,yellow"
4037,"extinguisher,fire,smoke,white,background,lower,spraying,amazing,around,black,bottom,dark,diagonal,discharged,emitting,extinguishing,facility,fantastic,home,juice,liquid,making,man,oblique,people,place,power,red,rise,rising,school,screen,small,sprinkled,top,toward,upper,wrapping"
4047,"waist,man,water,fishing,hand,white,algae,beige,being,black,catch,entire,field,fish,floating,green,hair,immersed,one,person,plan,pond,pulling,raising,river,rod,rope,sea,shirt,soaked,stick,surface,swaying,thin,time,toilet,tshirt,vest,walking,wanted,wearing,wondered,working,young"
4086,"water,white,background,surface,bubble,reflected,screen,transparent,beside,bulky,center,container,cool,creepy,entering,float,flush,generated,jelly,lateral,liquid,many,middle,nothing,object,place,pure,situation,slightly,space,state,understand,waving"
4124,"road,animal,crossing,fox,accustomed,against,appear,appearance,approachinging,background,big,center,cross,danger,end,forest,grassland,green,impatience,little,nature,one,place,reflected,rich,run,running,screen,seemed,top,tree,walking,withered,wolf"
4134,"book,reading,granddad,grandfather,girl,grandchild,picture,two,affection,arm,back,center,chair,clothes,conveyed,drama,embarks,face,gentle,herself,holding,home,man,old,one,overseas,people,pink,remove,scene,screen,serious,sister,sitting,tends,three,watching,white"
4197,"road,car,green,highway,sign,accident,appear,arrow,asphalt,become,destination,diagonal,did,display,exit,forest,freeway,greenery,lane,lawn,leading,made,median,mileage,more,new,number,one,overseas,ran,reflected,say,shoulder,signboard,small,speedy,strip,tip,two"
4251,"cow,horn,reflected,big,black,eye,grass,growing,mouth,appear,area,around,behind,body,cattle,cute,dark,dead,dough,ear,expression,face,front,gone,half,head,horse,injured,jaw,kind,large,little,looking,lower,lying,occupies,open,screen,shown,sleepy,solid,splendid,strong,sullen,thick,three,torso"
4266,"bicycle,woman,reflected,sunset,back,background,become,beginning,bike,blonde,coming,disgusting,dusk,dyed,evening,fall,fire,home,many,orange,overseas,pedestrian,people,red,ride,riding,setting,shop,signal,sky,stall,street,sun,sunglass,town,walking,wear,white,whole"
4272,"woman,fruit,holding,yellow,large,placed,room,table,around,belly,big,ceiling,center,counter,delicious,desk,dining,dish,during,eating,electricity,feeling,figure,gentle,gray,hand,high,kitchen,lemon,living,looked,mango,more,one,open,papaya,pick,plate,pregnant,pretty,round,screen,show,single,sleeveless,someone,square,tank,top,tray,wanted,wasted,window"
4288,"man,three,bike,road,big,black,drive,across,area,atmosphere,chapped,clothes,disgusting,dressed,driving,everything,far,grass,growing,hard,harley,perfect,power,powerful,pretty,red,riding,rough,run,running,sight,soil,straight,strong,sunglass,terrible,urban,wearing,wilderness"
4299,"amusement,park,child,attraction,chair,enjoying,girl,hand,happy,man,parent,round,sitting,spreading,vehicle,woman,aerial,airplane,around,big,body,boon,centrifugal,face,feminine,fixed,force,glass,he,kid,lower,mechanism,mother,one,person,playground,pleasant,ride,riding,saying,screaming,seemed,small,stiff,swayed,swing,swinging,swiveled,turning"
4304,"computer,keyboard,personal,away,casual,chair,thrown,around,broken,cathode,cord,crystal,desktop,destroyed,discarded,etc,former,item,large,liquid,loaded,lonely,luxury,many,monitor,narrow,number,office,past,piled,placed,ray,recycle,room,screen,stacked,tube,type,waste,wrapping"
4351,"number,lined,well,glow,green,represent,amazing,beautiful,board,bulletin,close,color,crystal,did,digital,electric,even,figure,interval,liquid,many,meaning,over,screen,seen,show,small,terrible,understand,whole"
4401,"water,fall,waterfall,flow,sunset,angle,beautiful,behind,beyond,big,color,dusk,dyed,falling,fantastic,far,flowing,give,glowing,gravel,hill,hole,inside,interesting,looked,often,orange,outside,part,poured,river,rock,seen,small,splash,sunlight,tent,top,transparent,upside,vigorously,watched,white"
4432,"hand,grass,sitting,woman,close,dead,eye,ground,man,meditating,spreading,wind,yellow,caressing,clothes,colored,comical,cuff,distant,farm,feeling,forest,form,freedom,girl,grassland,grew,kind,land,leg,million,ocher,old,one,place,pleased,polo,power,raised,seemed,sense,shirt,shown,sky,spread,try,wanted,year"
4446,"woman,museum,watching,center,clothes,looking,painting,picture,room,wall,white,appearance,around,art,artwork,back,backward,behind,being,bench,better,blonde,blue,carpet,considering,dark,decoration,distant,everyday,eye,familiar,foreign,front,gentle,hall,hour,illuminated,inside,landscape,light,line,lining,man,moving,placed,portray,reflected,seperated,several,shortcut,sitting,standing,state,still,thinking,without,wonder,work,yellow"
4466,"duck,water,green,head,beak,color,surface,swimming,yellow,above,another,beautiful,body,bright,brown,clean,colorful,couple,cute,face,feather,floating,fluffy,foot,lightly,orange,part,pleasant,scheme,shown,swim,two,white,wonder"
4473,"green,pose,wear,woman,background,ballerina,ballet,black,leotard,shoe,acting,back,bright,costume,decided,expanding,hand,movement,one,over,performing,practicing,room,shooting,space,synthesis,taking,toe,transparent,trouser"
4490,"machine,man,black,front,staring,switch,adjust,big,button,checking,crouching,difficult,feeling,glass,harmonize,installed,looking,low,playing,plenty,position,serious,seriously,sound,stared,stubble,thinking"
4531,"airport,bag,suitcase,arrival,flow,lobby,trunk,across,atmosphere,belt,big,blonde,boy,building,child,claim,conveyor,conveyorbelt,deposited,flowing,glass,lane,little,looking,man,many,office,open,people,pick,run,running,several,shop,somewhere,two,waiting,window"
4538,"people,pool,black,lined,reflected,sea,suit,above,around,articial,beach,beautiful,beehive,big,bridge,creat,deep,design,foreground,huge,large,line,little,path,place,sand,saw,scary,situation,state,swimming,unusual,walkable,wear,wearing,wet,whole"
4552,"person,board,boat,calm,lake,red,sea,amazingly,back,beautiful,bright,canoe,close,comfortable,deep,even,figure,floating,fog,further,gentle,got,large,last,more,mountain,moving,ocean,over,quiet,riding,rock,row,screen,ship,sitting,spread,surface,today,usual,water,wave,well,without"
4557,"knife,man,applied,hand,seemed,turning,big,bit,blade,circle,cut,cutting,edge,felt,fill,front,golden,great,hairy,hard,heard,imagine,jean,large,loud,machine,noisy,object,old,polished,roller,rotating,scissors,sharpening,speed,turbulent,uncomfortable,vertically,wheel,wondering,yellow"
4570,"burning,car,figherman,around,fire,several,activity,become,behind,black,completely,considering,exploded,firing,flame,foreign,frame,framework,harmful,many,might,momentum,passenger,scary,seriously,show,smoke,standing,still,strongly,working"
4682,"drawing,man,helmet,red,car,design,pen,spreading,wearing,bonnet,center,checking,construction,corrective,holding,hood,interested,looking,made,modification,object,reflected,remodeling,site,under,wear,work,writing"
4709,"picture,woman,boy,dark,explanation,hand,man,museum,painting,people,three,avant,big,board,building,certain,close,express,expression,five,front,garde,large,made,oil,one,overall,picasso,pointing,room,standing,strange,two,white"
4719,"toilet,bucket,cleaning,cloth,glove,yellow,blue,jean,person,red,rubber,back,bowl,clean,clothes,crouching,doe,especially,facility,fall,heart,luck,man,money,navy,officer,raised,said,selling,squeeze,squeezed,squeezing,state,tshirt,water,wear,wearing,well,white"
4733,"escalator,descending,two,big,facility,floor,top,arrival,between,destination,diagonal,direction,escape,facing,garbage,hall,image,looked,looking,man,management,neatly,off,opposite,perfect,place,polished,position,seen,soon,space,staircase,state,traveling,vast,walking"
4746,"building,fountain,build,front,glass,large,many,old,triangle,between,big,castle,center,cityscape,enclosed,europe,felt,glassware,medieval,nice,palace,people,place,really,reflected,shallow,shape,silver,strange,transparent,walking"
4755,"leopard,pattern,walking,beautiful,mouth,open,aiming,along,become,below,body,brown,cheetah,color,creature,doe,eye,ferocious,forward,gentle,grass,hair,inside,leg,light,little,man,marvelous,meadow,miss,plain,prey,quickly,scheme,skin,spotted,staring,step,tail,white,whole,wondering,yellow"
4768,"man,mask,instrument,ceiling,hanging,making,working,delicate,dust,figure,finished,foreign,gas,green,guitar,hung,interested,looking,many,music,poison,room,string,violin,wear,wearing,white,wooden,work"
4781,"bird,parent,red,chick,around,child,eye,fluffy,grass,seven,always,attention,bad,beak,bit,body,cute,face,feather,guard,hair,hard,imagined,name,part,place,pretty,protecting,saying,scenery,short,still,texture,understand,uneven,walk,walking,wary,whose"
4865,"obama,president,speech,flag,man,serious,america,center,story,appealinging,asking,background,decoration,eye,face,front,giving,important,kind,making,microphone,middle,motif,saturn,screen,show,stand,standing,star,suit,talk,wanted,wearing"
4875,"cage,cute,grass,hamster,here,eye,pretty,white,bit,black,body,brown,dead,dry,eating,face,fluffy,gauge,guinea,hair,hand,inside,light,palm,pig,place,plenty,pointing,put,sitting,staring,watching"
4884,"ball,dog,man,playing,yellow,gray,red,river,short,water,barefoot,beige,cold,covering,day,feeling,foot,hand,hard,hot,immersed,large,looking,person,picking,pleasant,serious,shallow,shirt,summer,tennis,tshirt,waterfront,wearing"
4952,"tower,part,beautiful,light,reflected,afar,around,blue,bright,center,city,dim,distant,dusk,eiffel,faded,frame,glow,high,looking,mesh,middle,neighborhood,neon,night,pattern,place,red,rise,shining,sky,sparkle,standing,starting,steel,surroundings,terrible,understand"
5971,"bucket,girl,playing,rug,two,pink,scoop,toy,appear,background,bead,blue,conversation,etc,fabric,floral,kind,laid,matte,orange,prepared,red,sand,sandball,scattered,shovel,start,water,wonder,wondering,yellow"
6135,"blue,burning,flag,background,white,black,continent,light,logo,nations,united,upper,allegation,bar,cloth,corner,dark,diagonal,drawing,earth,fire,five,flame,ground,may,middle,national,object,opposition,organization,pattern,pole,pure,raised,reflected,rise,satirical,small,thin,tip,written"
6173,"leaf,park,tree,ground,beautiful,color,colored,fallen,falling,green,shape,trunk,around,back,base,being,big,carpet,colorful,curved,foreground,image,lawn,many,maple,near,orange,over,painting,piled,place,red,reflected,root,sidewalk,spread,spreading,under,various,wonderful,yellow"
6364,"car,glass,blue,ice,man,scraping,time,tool,back,beautiful,behind,center,cleaning,completely,cube,defrost,former,frost,frozen,glove,gray,green,jumper,morning,part,people,rear,reflected,snowstorm,solid,state,stick,stopped,stretched,surface,thin,using,whole,window,winter"
6485,"flower,lily,pink,purple,color,overlapping,petal,three,transparent,attached,background,beautiful,black,center,close,colorful,direction,emerging,genuine,later,light,line,looked,middle,picture,sense,spreading,synthetic,transparency,turned,understood,unnatural,wheel"
6488,"candle,fire,religious,sacred,arrival,atmosphere,box,center,disappear,facility,felt,graveyard,iron,japanese,lined,lining,lit,little,made,mesh,number,okay,one,pattern,people,plate,praying,row,screen,shelf,small,terrible,thin,white,wind"
6544,"road,car,beside,calling,over,wolf,along,appear,bend,careful,center,creature,cross,curved,doe,dog,forest,four,fox,grass,growing,hitting,hope,leaf,legged,mountain,reflected,run,screen,standing,standstill,staring,start,stray,towards,tree,turned,winter,worrying"
6732,"fire,tree,burning,people,surroundings,woman,ball,black,cap,dark,darkness,doll,growing,hand,kind,knitted,man,middle,near,okay,one,pant,performance,research,rope,rotating,shine,shown,skirt,state,turning,wearing"
6759,"park,people,playing,green,sit,able,age,back,ball,big,building,child,city,crowded,cub,environment,equipment,feeling,forest,full,grass,guitar,large,lawn,lie,lined,maintained,may,parent,picnic,place,play,refused,regardless,relax,relaxing,seat,spending,spreading,square,suddenly,surprisingly,time,vast,well"
6806,"burnt,iron,kind,meat,placed,plate,around,bamboo,black,braised,casualty,center,chunk,cook,cooktops,creepy,dirty,food,foreground,front,idea,knitted,leaf,lump,net,object,ritual,rope,smoke,steel,straw,stuff,wonder"
6833,"people,pool,river,area,bathing,enjoying,suit,swimming,apparently,appear,bath,conversation,cramped,crowded,dive,everybody,face,fun,having,human,large,more,natural,number,obviously,overflowing,person,place,playing,plenty,shallow,smiling,stopped,swimmer,swimsuit,water"
7205,"harvest,crop,cutting,farm,field,large,machine,wheat,work,across,agricultural,bit,brown,car,center,clothes,dancing,driver,dust,ear,glass,golden,horizontal,live,long,man,middle,near,over,overwhelming,red,rice,season,seat,shining,shown,sitting,try,wearing,working"
7336,"climbing,clothes,red,luggage,mountain,people,back,bag,carrying,everybody,road,sleeping,wearing,big,body,camping,continuing,direction,done,easy,equipment,felt,foot,four,gentle,heavy,holding,lower,man,path,place,row,seemed,severe,still,stone,train,uneven,upper,vertical,walk,walking,whole,without"
7360,"aquarium,jellyfish,swimming,big,blue,fantastic,figure,front,people,beautiful,direction,drifting,face,fireball,float,flow,fluffy,habitability,healed,huge,lake,landscape,light,looking,many,moon,mysterious,numerous,person,red,relation,same,sea,shadow,shake,shining,shrimp,sight,silhouetted,sitting,stay,stuck,tank,water"
7396,"delicious,eating,cut,dish,glass,tart,tasty,cake,center,cloth,confection,containing,cream,crisp,dessert,fashionable,fruit,knife,meringue,moist,much,pie,plate,put,really,seen,sesame,spoon,surface,sweet,type,white"
7483,"girl,braid,child,computer,green,laptop,baby,background,cover,dexterity,even,eye,fashionable,front,hand,hitting,keyboard,looking,man,manicure,painted,parka,pc,personal,pink,red,single,small,stuffing,surprised,table,themselves,time,tinkering,typing,using,wearing,white,worse"
7549,"beach,sand,volleyball,bathing,everybody,many,net,people,woman,attitude,away,ball,bodied,control,difficult,enjoying,facing,flew,full,guest,little,looking,motivated,near,overseas,play,pretty,roof,seaside,seemed,someone,standing,suit,surely,swimmer,tent,three,volleyballball,wave,wear,windy"
7575,"fruit,grape,vineyard,working,mountain,people,abroad,adult,background,between,connected,distant,entangled,field,green,growing,height,hill,house,leaf,lined,made,man,many,passage,peaceful,person,pillar,place,plant,probably,producing,red,reflected,roof,sandwiched,several,three,touching,tree,tuft,twice,vine,wine,winehouse,yellow"
7623,"mountain,snow,climbing,slope,sun,anything,beautiful,behind,beyond,cloud,cold,easy,foot,front,green,growing,hard,hitting,landscape,likely,looking,lost,many,might,near,nice,part,people,piece,plant,reflected,shown,sky,slightly,small,soil,summit,time,tree,undeveloped,white"
7647,"background,beautiful,black,countless,light,space,swirling,white,around,blue,center,close,coming,done,escalator,fine,galaxy,genuine,he,man,nebula,outer,purple,shine,shining,spiraling,spot,star,well,work"
7706,"bicycle,people,helmet,riding,running,car,competition,race,reflected,wearing,everybody,here,kind,might,person,refreshing,road,run,same,speed,towards,triathlon,wear,whole"
7777,"chair,girl,sitting,green,red,white,backpack,ball,beside,colorful,leg,room,skirt,spreading,table,wearing,air,background,blue,cardigan,carpet,color,cute,dark,desk,exactly,floor,flying,foot,hair,laid,long,man,near,pink,pure,purple,square,thrown,toward,two,wondering,wrapping,yellow"
7829,"bed,green,bedroom,center,placed,sofa,stay,three,tree,window,beautiful,blue,chaise,child,double,family,high,hotel,junior,leaf,many,one,outside,pattern,people,pillow,queen,room,school,set,sheet,size,small,spreading,student,surrounded,table"
7924,"desk,green,man,shirt,studying,wearing,writing,notebook,textbook,book,child,exam,hard,head,important,note,official,paper,part,pen,pink,place,report,sitting,smart,spread,text,thick,wooden"
7936,"ground,back,leading,rain,stair,underpass,appear,bad,basement,bright,cave,country,dandruff,dark,definitely,doe,drainage,flow,flowing,foreign,getting,here,light,likely,man,movie,outside,place,projected,scene,screen,shining,slick,stairway,sunny,under,water,wet,whole"
7944,"accordion,man,play,sunglass,background,blue,drum,playing,anything,backdrop,band,cool,felt,flashy,foreign,listening,mixed,painted,part,performing,professional,red,shown,shrinking,single,song,wall,wanted,wear,yellow"
8010,"fish,colored,coral,swimming,yellow,beautiful,blue,state,tropical,back,clear,color,colorful,dirty,grew,many,ocean,pale,plant,projected,reef,reflected,rock,saw,sea,seafloor,seaweed,shown,situation,swamp,time,underwater,whole"
8140,"black,color,paper,above,background,blue,circle,colored,green,imagine,orange,square,various,autumn,christmas,colorful,cut,dancing,dropped,etc,falling,feeling,float,kind,many,origami,part,purple,red,scattering,shape,slowly,space,textured,warm,white"
8381,"cloud,above,cotton,feeling,white,altitude,bang,blowing,bottom,bright,center,cumulonimbus,eruption,felt,fresh,glance,grasping,gray,gush,high,image,light,looking,making,mass,muzzle,pointing,reach,screen,seeing,silent,sky,snowy,spreading,taken,unlike,vapor,water,whole"
8466,"mountain,train,tunnel,passing,road,reflected,rocky,running,sea,sight,ahead,along,appearance,around,become,cloudy,curved,cutting,even,face,facing,hard,interested,made,ocean,one,pass,rail,run,sharp,similar,sky,spreading,two,under,whole"
8474,"city,people,walking,many,reflected,situation,snow,around,back,beautiful,big,bridge,building,concerned,considering,country,danger,eaves,fall,front,heavily,heavy,highlight,light,much,night,one,over,piled,river,road,shining,shooting,shop,silver,sky,snowing,snowy,state,still,street,temperature,umbrella,wearing,whole,without,world"
8478,"snake,black,rock,eye,poisonous,red,small,swirl,behind,beyond,body,brown,color,foreground,front,full,golden,head,here,hung,man,orange,part,pattern,poison,reflected,scheme,screen,seen,shadow,sharp,shown,slightly,terrible,tuna,twinkling,watching,whole,winding,wound"
8489,"back,big,pot,wonder,being,boiling,bread,buffet,cook,corn,cylinder,deepfried,delicious,eating,fall,finished,hotel,large,machine,madeleine,making,mixer,one,pan,people,product,raising,silver,similar,standing,sweet,tank,taste,towards,under,underneath,unique,white,yellow"
8520,"building,golden,part,pattern,roof,round,rounded,tile,amazing,arabs,attached,blue,center,circle,color,colorful,decoration,dome,fine,included,lower,made,palace,place,reflected,reminiscent,screen,shape,shaped,shown,sky,sphere,square,strange,tajmahal,top,under,white"
8532,"liberty,star,statue,above,been,beyond,big,bronze,building,city,diagonal,foot,foundation,image,island,ive,looking,man,many,pedestal,people,periphery,river,sea,shape,sightseeing,skyline,stand,surrounded,terrible,tower,v,white"
8618,"flying,sky,bird,spreading,beak,feather,wing,yellow,air,black,blue,comfortable,current,doe,eagle,fair,felt,fine,flap,fluttering,gliding,gracefully,ground,high,image,may,powerful,prey,purple,reflected,searching,sharp,speed,strong,thin,watching"
8638,"green,leaf,purple,water,baby,lettuce,vegetable,beautiful,colorful,delicious,fresh,may,mouth,one,place,projected,quickly,reflected,salad,screen,served,slightly,tasty,throughout,transmitted,type,various,well,whole,withered"
8688,"coffee,milk,cup,desk,poured,sugar,above,become,black,block,breakfast,connected,container,cute,day,delicious,drink,entering,fashionable,full,included,looked,metal,monotone,mug,picture,put,sleeping,tea,thin,tile,time,white"
8736,"hoop,basketball,basket,orange,red,ring,ball,below,brand,brilliant,calm,center,clear,close,fly,frame,glowing,goal,gymnasium,here,little,looking,neighborhood,net,new,one,sad,school,screen,somewhere,sucked,sunset,today,using,white,woven"
8740,"child,yellow,black,boy,face,kindergarten,school,uniform,center,clothes,congested,conspicuous,cute,dressed,elementary,everybody,eye,foreign,grade,joking,late,line,lined,lower,man,matching,mouth,one,person,pure,row,same,shirt,sweeping,traced,turning,wearing,whose,wondering,young"
8755,"boat,man,motor,seat,steering,wearing,around,back,cap,car,chair,counter,different,driver,driving,front,gliding,half,hood,made,making,much,part,person,player,professional,race,running,sea,ship,sit,steer,unexpected,water,white,wonder"
8762,"dragon,wearing,yellow,clothes,doll,people,adult,around,body,child,chinese,comical,costume,dance,feeling,felt,festival,grooming,hair,huge,large,lion,lively,middle,monkey,moving,parade,parent,praying,reflected,rising,road,several,situation,state,stick,supported,two,walking,whole,wild"
8765,"water,glass,poured,cup,pouring,table,artistic,beautiful,change,color,cool,curved,delicious,draw,feeling,figure,fit,hard,impression,liquid,metal,mirror,mysterious,permission,placed,reflected,rising,shape,shaped,silver,simple,spilled,top,transparent,vigorously,without"
8786,"man,sea,one,skiing,wakeboard,become,blue,board,body,charming,coming,cool,dexterity,distant,enjoying,fast,fine,fun,id,leisure,life,macho,mountain,popular,reflected,seemed,ski,speed,spreading,standing,throughout,top,tried,try,waking,water"
8811,"binoculars,lake,bird,distant,mountain,nature,scenery,white,beautiful,child,front,full,grass,looking,man,many,observing,parent,people,quiet,rare,remain,seen,several,shore,sight,spacious,swan,swim,tourist,two,vast,watching,water"
8836,"bread,front,woman,apron,aunt,back,baking,big,black,body,care,completed,delicious,dough,figure,good,handmade,kitchen,local,looking,nickname,old,people,perfect,plump,pot,pretty,put,saw,shape,shelf,stand,state,stove,tank,tasty,top,wearing,well"
8846,"dress,woman,white,around,hand,tiara,waving,wearing,above,appear,blonde,bloom,braid,bridge,crop,crown,english,etc,fairytale,flower,front,head,him,horse,lame,letter,man,pink,princess,shiny,shoulder,small,stair,standing,stuff,surroundings,thick,towards,treated,tree,walking,written"
8852,"black,bee,grid,insect,mesh,net,part,striped,bad,belly,big,bowl,buttock,caught,climbing,creature,feather,fine,fly,heading,living,pattern,spread,stain,staying,stopped,straight,transparent,wire,yellow"
8858,"dish,arranging,bamboo,cook,food,many,square,sushi,white,appetizer,beautiful,board,earth,eating,gathered,grass,great,handful,leaf,lined,meal,ment,morning,nature,number,party,people,picturesque,placed,preciousness,put,pz,rising,rock,row,same,served,set,sight,splash,state,strike,sun,tea,top,vessel,wave"
8876,"lion,lie,looking,meat,animal,another,beside,between,big,blood,center,child,creepy,desperate,detained,different,eat,eating,exposed,facing,four,front,grass,interested,keep,mass,may,object,place,prey,several,three,tiger,towards,watching,wild"
8885,"chameleon,hand,three,eye,green,growing,horn,mouth,open,between,big,corner,creature,crown,different,direction,disgusted,drank,face,facing,feeling,felt,head,here,living,lizard,long,man,middle,mysterious,one,somewhat,stay,straight,vast,watching,woman"
8934,"clown,background,center,circus,black,decoration,illuminated,amusement,below,came,candy,contrary,dark,design,display,done,eerie,electric,eye,flashy,hollow,large,light,literally,little,park,reflected,shining,sign,under,written"
8945,"donut,white,brown,cereal,color,light,serial,shape,small,adjustment,background,beige,crisp,dark,dish,food,one,outstanding,piled,served,solid,surface,sweet,tasty,type"
8971,"car,alternative,flower,slope,zigzag,able,allowed,bend,between,bloom,clean,coming,evergreen,garden,gradually,hydrangea,implant,inside,landscape,lovely,low,made,many,narrow,over,parked,pass,place,plant,planted,pretty,rare,red,rich,road,shape,slowly,stage,stopped,stratifying,surrounded,three,tree,trimmed,turning,well,white"
8992,"tree,under,autumn,beautiful,orange,color,leaf,man,park,people,walking,arcade,breeze,colored,dyed,entire,flower,golden,growing,landscape,lawn,looked,over,piled,place,raw,reading,roof,screen,several,sight,stone,suit,tunnel,turned,turning,two,visited,walk,woman"
9001,"car,dump,shovel,site,soil,truck,yellow,ancient,back,become,behind,big,bloom,body,building,carrying,construction,diagonal,dig,dirt,earth,excavates,excavator,expected,flower,ground,hard,hill,investigation,large,loading,may,mining,mountain,new,place,ruin,six,slope,small,state,taken,tire,top,trace,track,wheel,work,working"
9012,"people,dark,light,bright,crowded,pink,amazing,around,back,ball,club,disco,even,flashy,friend,gathered,golden,got,hitting,illuminated,image,inside,mirror,number,one,over,overflowing,room,screen,show,space,stained,state,strayed,ton,vast,white"
9013,"car,road,mountain,running,along,cliff,guardrail,two,black,bright,center,close,curved,distant,exposed,green,growing,hand,here,light,passing,quay,rock,rocky,run,seen,silver,speed,toward,tree,under,wall"
9014,"leaf,road,car,autumn,many,orange,reflected,screen,stained,tree,two,yellow,around,back,black,curved,distant,every,family,growing,mountain,over,parking,passenger,place,running,seen,sign,slightly,slope,standing,street,thin,visit,white,year"
9015,"tent,woman,machine,sunglass,walking,white,exercise,outdoors,placed,running,short,under,arch,bicycle,border,bread,covering,equipment,feeling,fitness,garden,installed,lining,outdoor,outside,playing,reflected,resort,roof,seen,set,sky,space,sunny,tank,top,treadmill,tree,trunk,using,wear,wearing"
9019,"flame,burning,color,fire,orange,screen,afraid,bright,burn,center,dazzling,fake,full,likely,outward,red,reflected,said,shaking,sparkle,state,stuff,throughout,yellow"
9025,"airplane,blue,flying,sky,cloud,center,clear,white,appear,back,beautiful,bird,comfortable,far,felt,fine,floating,good,journey,landing,little,lush,off,one,plane,pretty,projected,screen,shiny,slightly,spreading,state,swiftly,throughout,took,vast,well,wheel"
9029,"people,night,street,building,dancing,downtown,age,appear,area,asking,back,center,chi,chinese,coca,cola,dance,exactly,fashionable,gather,glass,group,hexagonal,made,many,middle,movement,neon,number,place,pose,road,sex,state,together,using,various,well,written"
9038,"man,playing,store,guitar,instrument,ukulele,chair,front,shop,sitting,standing,two,alley,behind,break,customer,doe,enjoying,foreign,hanging,hitting,inside,number,play,similar,small,smiling,street,whistle"
9043,"woman,hospital,room,corridor,pushing,table,able,being,between,building,came,cart,chair,cleaning,clothes,day,desk,enter,facility,floral,hand,handrail,head,home,installed,instead,instrument,intravenous,man,mirror,nursing,one,pipe,place,private,set,shown,stand,two,view,walking"
9047,"ball,boy,vast,black,distant,grassland,green,man,playing,running,soccer,tree,white,around,blue,chasing,child,diagonal,five,following,football,forest,greenery,happy,house,land,one,person,pot,prairie,private,reflected,shown,sky,spread,spreading,under,watching,wonder"
9055,"chair,sitting,head,man,woman,front,green,ground,haircut,person,two,another,away,beautiful,become,black,boy,far,foot,grass,grassland,greenery,growing,heartedness,legged,meadow,pair,people,place,playing,similar,spread,touching,tree,warm,wonder"
9061,"building,camera,facing,people,ahead,behind,being,brick,build,colored,cone,corn,destination,direction,facility,fate,five,forbidden,hazy,here,holding,kind,large,light,lined,lining,man,mark,moment,morning,nice,red,road,same,several,shown,special,stand,standing,tourist,track,triangle,weather,white,wondering"
9064,"size,background,black,image,sign,various,bright,colorful,cross,different,electronic,felt,glowing,large,lining,many,mark,monitor,number,one,pattern,picture,rectangle,screen,several,shining,signage,signboard,simple,small,tell,time,upside,wondering"
9067,"good,hat,sale,sell,vehicle,wagon,above,car,customer,dish,etc,forward,front,gathered,gift,hotel,looking,man,mass,memory,middle,miscellaneous,mobile,moving,mug,over,people,place,plate,produced,product,resort,road,selling,shop,sightseeing,souvenir,spot,spread,spreading,square,stall,stopped,two,wanted,week,western,wondering"
9075,"hat,horse,man,two,cowboy,wearing,white,fence,hood,towards,walk,bleached,brown,car,carriage,cross,drawing,experiencing,forest,grass,ground,heading,horseback,matching,over,people,play,pleased,ranch,returning,ride,riding,scenery,seen,soil,tengallon,tree,useful,wagon,wear,western"
9079,"book,chair,man,reading,sitting,arranging,beautiful,one,room,row,three,wall,aligned,beige,bible,black,church,cover,everybody,front,impression,inserted,inside,light,lined,looking,open,order,people,reflected,respectively,same,scene,seat,shirt,silent,sit,soft,thick,two,waiting,white,woman,wooden"
9091,"tree,forest,sun,between,promenade,walk,ball,boardwalk,bottom,bridge,careful,center,color,comfortable,construction,course,dazzling,distant,entering,even,extending,face,gentle,gray,light,lined,made,man,middle,narrow,peeping,place,refreshing,shining,short,standing,straight,stretched,strike,sunlight,tall,thanks,thin,toward,turning,walking,woman,wonderful,wood,wooden,yellow"
9093,"bridge,red,car,cloudy,sea,suspension,bit,bus,color,coming,day,doe,during,fair,francisco,gate,golden,green,including,lane,large,light,little,long,much,over,pass,passing,shine,shown,sky,sorry,wine"
